SalesPrice,MSZoning,LotFrontage,LotArea,GrLivArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,pool,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,KitchenAbvGr,KitchenQual,Fireplaces,GarageCars,GarageArea,OpenPorchSF,MiscVal,Furnished,TotalSqFt
209200,RL,70,10150,912,Reg,Inside,Kence,Feedr,1Fam,1Story,no,5,5,1958,1958,1,1,TA,0,1,275,0,0,yes,1824
241800,RL,70,7560,1339,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1958,1965,1,1,TA,0,1,294,0,0,yes,2368
229800,RL,70,8176,1056,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1958,1992,1,1,TA,0,1,308,0,0,yes,2112
219200,RL,70,7535,912,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1958,1985,1,1,TA,0,1,297,285,480,yes,1824
391700,RL,70,8393,1712,Reg,Corner,Kence,Norm,Duplex,1Story,no,5,5,1959,2005,2,2,TA,0,2,588,54,0,no,3338
230600,RL,70,7560,1040,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1959,1959,1,1,TA,0,1,286,0,0,yes,2080
305900,RL,70,10552,1700,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1959,1959,1,1,Gd,1,2,447,38,0,yes,3098
186200,RL,70,7931,1148,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1959,1959,1,1,TA,0,1,672,0,0,no,2296
254900,RL,70,7945,1150,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1959,1959,1,1,TA,0,1,300,0,0,yes,2300
217300,RL,70,8163,1144,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,6,1959,1959,1,1,TA,1,1,796,0,0,no,2288
235100,RL,70,9100,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1959,1959,1,1,TA,0,1,300,0,450,no,1728
213700,RL,70,7910,1507,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,5,1960,1960,2,1,TA,0,1,404,0,0,no,2582
233300,RL,70,7931,1269,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1960,1960,1,1,TA,1,1,308,0,0,yes,2538
244300,RL,70,7000,1134,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1960,2002,1,1,TA,0,1,254,16,0,yes,2144
228300,RL,70,9842,1224,Reg,FR2,Kence,Norm,Duplex,1Story,no,4,5,1962,1962,2,2,TA,0,2,462,0,0,yes,1224
221800,RL,70,7420,1057,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1962,1962,1,1,TA,0,2,576,0,0,no,2114
307300,RL,70,9247,1716,IR1,Inside,Kence,Norm,1Fam,2Story,no,6,6,1962,1962,1,1,TA,1,2,490,84,0,yes,2574
243200,RL,70,7728,1190,Reg,Inside,Kence,Norm,Duplex,SLvl,no,5,6,1962,1962,1,1,TA,0,2,540,18,0,yes,2296
387900,RL,70,7763,1283,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1962,1980,1,1,TA,0,2,506,0,0,no,2214
278500,RM,70,9100,1728,Reg,Inside,Tistin,RRAe,Duplex,1Story,no,5,5,1963,1963,2,2,TA,0,2,504,0,0,no,3456
319200,RL,70,12886,1464,IR1,Inside,Tistin,Norm,1Fam,SLvl,no,5,6,1963,1999,2,1,TA,1,2,480,0,0,no,1984
410700,RL,70,8414,1068,Reg,Inside,Tistin,Norm,1Fam,1Story,no,6,8,1963,2003,1,1,TA,0,1,264,0,0,yes,2127
259800,RL,70,11200,1040,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1965,1965,1,1,TA,0,1,384,0,0,yes,2080
176000,RL,70,9100,925,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1965,1965,1,1,TA,0,1,429,0,0,yes,1850
267500,RL,70,9170,1214,Reg,Corner,Tistin,Feedr,1Fam,1Story,no,5,7,1965,1965,1,1,TA,0,2,461,0,400,no,2428
211000,RL,70,8400,913,Reg,Inside,Tistin,Norm,1Fam,SFoyer,no,6,5,1966,1966,1,1,TA,0,1,240,0,0,no,1727
315300,RL,70,7700,1839,Reg,Inside,Kence,PosN,1Fam,2Story,no,6,5,1966,1966,1,1,TA,1,2,442,124,0,yes,2595
236700,RL,70,8521,912,Reg,FR2,Tistin,Feedr,1Fam,1Story,no,5,5,1967,1967,1,1,TA,1,1,336,0,0,yes,1824
318700,RL,70,8400,1052,Reg,Inside,Kence,Feedr,1Fam,1Story,yes,5,5,1968,1968,1,1,TA,0,1,288,0,0,no,2104
295500,RL,70,11606,2080,IR1,Inside,Kence,Norm,1Fam,2Story,no,5,5,1969,1969,1,1,Fa,2,2,504,0,0,no,3120
229300,RL,70,8120,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,7,1970,1970,1,1,TA,0,2,463,0,0,yes,1728
303500,RL,70,10500,864,Reg,FR2,Kence,Norm,1Fam,1Story,yes,4,5,1971,1971,1,1,TA,1,0,0,0,0,yes,1728
272500,RL,70,8294,872,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1971,1971,1,1,TA,0,4,480,0,0,yes,1730
224600,RL,70,10500,864,Reg,FR2,Kence,Norm,1Fam,1Story,no,4,6,1971,1971,1,1,TA,0,2,576,0,0,no,1728
352900,RL,70,12243,1484,IR1,Inside,Hephis,Norm,1Fam,1Story,no,5,6,1971,1971,2,1,TA,1,2,487,0,0,yes,2968
365500,RL,70,10500,1109,Reg,FR2,Kence,Norm,1Fam,SLvl,no,5,7,1971,2005,1,1,TA,0,1,288,0,0,yes,1481
280300,RL,70,7700,882,Reg,Corner,Enstol,Norm,1Fam,1Story,no,5,5,1972,1972,1,1,TA,0,2,461,0,0,yes,1764
440400,RL,70,8445,768,Reg,Corner,Enstol,Norm,1Fam,SFoyer,no,5,7,1972,2007,1,1,TA,0,2,396,0,0,yes,1536
487000,RL,70,9800,894,Reg,Corner,Enstol,Norm,1Fam,1Story,yes,5,7,1972,1972,1,1,TA,0,2,552,0,0,yes,1788
263100,RL,70,7917,1113,IR1,Corner,Tistin,Norm,1Fam,1Story,no,6,7,1976,1976,1,1,TA,1,1,504,30,0,no,2256
300900,RL,70,11184,1683,Reg,Inside,Tistin,Norm,1Fam,2Story,no,6,5,1978,1978,2,1,TA,1,2,440,0,0,no,2601
284600,RL,70,8400,1564,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,6,1980,1981,2,1,TA,1,2,476,50,0,no,2214
352600,RL,70,11218,1845,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,5,1992,1992,2,1,Gd,1,2,462,104,400,yes,2900
323000,RL,70,8462,1721,IR1,Inside,Kence,Norm,1Fam,2Story,no,6,5,1994,1994,2,1,Gd,0,2,471,87,0,no,2649
456500,RL,70,8750,1908,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1994,1995,2,1,Gd,1,2,493,133,0,no,2823
416600,RL,70,8750,1716,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1996,1996,2,1,Gd,1,2,512,120,0,no,2596
336800,RL,70,11207,1511,IR1,FR2,Hephis,Norm,1Fam,2Story,no,6,5,1997,1997,2,1,TA,1,2,413,75,0,yes,2313
411300,RL,70,8750,1682,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,5,1998,1998,2,1,Gd,0,2,523,77,0,yes,2486
432500,RL,70,9100,1525,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2000,2000,2,1,Gd,0,2,541,36,0,no,3050
386100,RL,70,9100,1212,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2001,2001,2,1,Gd,0,2,573,0,0,no,2424
377900,RL,70,8400,1665,Reg,Inside,Hephis,Norm,1Fam,2Story,no,8,6,2001,2001,2,1,Gd,0,2,528,45,0,yes,2475
383400,RL,70,8749,1459,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2002,2002,2,1,Gd,1,2,527,39,0,yes,2918
550300,RL,70,9135,1536,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2002,2003,2,1,Gd,0,2,532,74,0,yes,3072
487100,RL,70,12394,1733,IR1,Corner,Hephis,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,1,2,433,48,0,no,2580
573300,RL,70,9135,1700,Reg,Inside,Enstol,Norm,1Fam,1Story,no,6,5,2003,2003,2,1,Gd,0,2,544,23,0,yes,3382
583500,RL,70,9100,1836,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2004,2005,2,1,Gd,1,2,484,33,0,yes,3696
567400,RL,70,10171,1535,IR1,Inside,Buver,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,2,532,0,0,yes,3052
553800,RL,70,8400,1484,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2004,2005,2,1,Gd,0,2,606,35,0,yes,2957
353100,RL,70,8402,1120,Reg,Inside,Kence,Feedr,1Fam,1Story,no,5,5,2007,2007,1,1,TA,0,0,0,30,0,yes,2240
191900,RM,71,7920,1406,IR1,Inside,Lafield,Artery,1Fam,1.5Fin,no,6,7,1920,1950,1,1,Fa,0,0,0,144,0,no,1725
214900,RM,71,6900,778,Reg,Inside,Lafield,Norm,1Fam,1Story,no,5,6,1940,1955,1,1,TA,1,1,924,25,0,yes,1518
281000,RL,71,8520,1385,Reg,Corner,Kence,Artery,1Fam,1.5Fin,no,5,4,1952,1952,2,1,TA,0,2,720,0,0,yes,2295
219600,RL,71,11500,845,IR1,CulDSac,Tistin,Norm,1Fam,1Story,no,4,3,1957,1957,1,1,TA,0,1,290,0,0,yes,845
254800,RL,71,9503,1344,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1958,1983,1,1,TA,1,1,484,28,0,yes,2368
244200,RL,71,9204,1144,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1963,1963,1,1,TA,0,1,336,88,0,no,2288
310000,RL,71,7056,1796,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,5,1963,1963,1,1,TA,1,2,483,50,0,yes,2576
472100,RL,71,13700,1820,IR1,Inside,Kence,Norm,1Fam,2Story,yes,7,6,1965,1988,1,1,Gd,2,2,492,84,0,no,2684
274500,RL,71,9230,1200,Reg,Corner,Kence,Feedr,1Fam,1Story,no,5,8,1965,1998,1,1,Gd,0,2,884,64,0,yes,2064
226900,RL,71,9477,892,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,5,1966,1966,1,1,TA,0,1,264,0,0,yes,1756
269800,RL,71,11553,1159,IR1,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1968,1968,1,1,TA,1,1,336,0,0,yes,2210
234100,RL,71,9353,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1970,1970,1,1,TA,0,1,280,0,0,yes,1728
273400,RM,71,2665,1304,Reg,Inside,Lafield,Norm,TwnhsE,2Story,yes,5,6,1976,1976,1,1,TA,1,1,336,24,0,no,1568
248700,RL,71,8197,1285,Reg,Inside,Tistin,Norm,1Fam,1Story,no,6,5,1977,1977,1,1,TA,1,2,528,0,0,no,1945
261300,RL,71,7064,980,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1977,1977,1,1,TA,0,2,484,0,0,yes,1960
271300,RL,71,9187,1080,Reg,Corner,Kence,Norm,1Fam,1Story,no,6,5,1983,1983,1,1,TA,0,2,484,0,0,yes,2164
643100,RL,71,53107,1953,IR2,Corner,Todon,Feedr,1Fam,2Story,yes,6,5,1992,1992,2,1,Gd,2,2,501,231,0,no,3533
330600,RL,71,13031,1498,IR2,Corner,Hephis,Norm,1Fam,2Story,no,6,5,1995,1996,2,1,TA,1,2,409,44,0,no,2189
427300,RL,71,12209,1961,IR1,CulDSac,Kence,Norm,1Fam,2Story,no,6,5,2001,2002,2,1,Gd,1,2,560,192,0,yes,2765
424900,RL,71,7795,1432,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2004,2005,2,1,Gd,1,2,432,51,0,yes,2148
703700,RL,71,9520,1646,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2007,2008,2,1,Gd,1,3,800,44,0,yes,3284
213000,RL,72,8854,952,Reg,Inside,Lafield,Norm,1Fam,1.5Unf,no,6,6,1916,1950,1,1,Fa,1,1,192,98,0,yes,1904
229200,RL,72,10152,1048,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1956,1956,1,1,TA,0,1,286,20,0,no,2096
215600,RL,72,9000,1196,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1956,1956,1,1,TA,1,1,297,44,0,yes,2392
289700,RL,72,10011,1236,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,6,1957,1996,1,1,Gd,1,1,447,0,0,yes,2306
379200,RL,72,10007,1053,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1959,2006,1,1,Gd,0,1,312,0,0,yes,2106
382300,RL,72,8872,912,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,8,1965,2008,1,1,Gd,0,2,576,240,0,yes,1824
238200,RL,72,10791,1296,Reg,Inside,Tistin,Norm,Duplex,1Story,no,4,5,1967,1967,2,2,TA,0,2,516,0,500,no,1296
333800,RL,72,10778,1768,Reg,Inside,Tistin,Norm,Duplex,1Story,yes,4,5,1968,1968,2,2,TA,0,0,0,0,0,no,3536
246300,RL,72,7200,1125,Reg,Inside,Tistin,Norm,1Fam,SLvl,no,6,6,1976,1976,1,1,TA,1,1,352,0,0,yes,2166
437800,RL,72,12384,1935,Reg,CulDSac,Hephis,Norm,1Fam,2Story,yes,7,7,1976,1976,2,1,TA,1,2,550,113,0,no,2728
240300,RL,72,9180,884,IR1,CulDSac,Kence,Norm,1Fam,SFoyer,no,5,7,1983,1983,1,1,Gd,0,2,504,0,0,no,1724
373000,RL,72,9947,1217,IR1,CulDSac,Kence,Norm,1Fam,SLvl,yes,7,5,1990,1991,2,1,Gd,0,2,497,27,0,yes,2405
345700,RL,72,8880,2110,IR1,Inside,Kence,Norm,1Fam,2Story,no,7,5,1994,2002,2,1,Gd,2,2,463,130,0,yes,3058
328600,RL,72,8000,1658,Reg,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1995,1996,2,1,TA,1,2,431,84,0,yes,2431
551700,RL,72,11317,1668,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,2,500,68,0,yes,2508
531100,RL,72,10665,1479,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2003,2003,2,1,Gd,0,2,558,29,0,no,2932
512200,RL,72,7226,1640,IR1,CulDSac,Enstol,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,2,595,45,0,yes,2438
764000,RL,72,11846,1792,IR1,Inside,Buver,Norm,1Fam,1Story,no,9,5,2003,2004,2,1,Ex,1,3,874,49,0,yes,3584
572700,RL,72,10463,1801,IR1,CulDSac,Hephis,Norm,1Fam,2Story,no,8,5,2005,2005,2,1,Gd,1,3,800,116,0,yes,2694
586700,FV,72,8640,1372,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2007,2008,2,1,Gd,0,2,529,140,0,yes,2744
581600,FV,72,8640,1314,Reg,Inside,Todon,Norm,1Fam,1Story,no,8,5,2009,2009,2,1,Gd,0,2,552,112,0,yes,2614
504100,FV,72,8640,1547,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2009,2009,2,1,Gd,0,2,614,45,0,no,2303
609300,FV,72,8640,1852,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2009,2009,2,1,Gd,1,2,644,108,0,yes,2752
266200,RL,73,9144,1505,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,5,5,1940,1982,1,1,TA,0,1,240,0,0,yes,2388
730800,RL,73,39104,1363,IR1,CulDSac,Todon,Norm,1Fam,1Story,yes,7,7,1954,2005,1,1,TA,2,2,439,0,0,yes,2748
275700,RL,73,9855,1689,Reg,Corner,Tistin,Norm,1Fam,1Story,no,6,5,1956,1956,1,1,TA,1,2,480,0,0,yes,3125
257300,RL,73,8475,952,IR1,Inside,Kence,Norm,1Fam,1Story,no,4,7,1956,1956,1,1,TA,0,1,283,0,0,yes,1904
198100,RL,73,7100,816,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,7,1957,1957,1,1,TA,0,1,308,0,0,no,1632
245200,RL,73,8760,1194,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1959,1959,1,1,TA,0,1,312,0,0,no,2388
299000,RL,73,9300,1264,Reg,Inside,Kence,Feedr,1Fam,1Story,no,5,5,1960,1960,1,1,TA,2,2,461,0,0,yes,2532
182400,RL,73,10921,960,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1965,1965,1,1,TA,0,1,432,0,0,no,1920
297500,RL,73,7340,858,IR1,Inside,Kence,Norm,1Fam,1Story,yes,4,6,1971,1971,1,1,TA,0,1,684,0,0,no,1716
267700,RL,73,11333,1062,IR1,Corner,Kence,Norm,1Fam,SLvl,no,6,5,1976,1976,1,1,TA,2,2,539,0,0,yes,2091
285500,RL,73,11200,1298,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1985,1985,2,1,Gd,1,2,403,26,0,no,2596
262200,RL,73,9069,996,Reg,Inside,Kence,Norm,1Fam,SFoyer,no,6,6,1992,1992,1,1,Gd,0,2,564,0,0,yes,1932
476200,RL,73,11883,1504,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,1996,1996,2,1,Gd,1,2,478,66,0,yes,3008
517400,RL,73,9066,1852,IR1,Inside,Enstol,Norm,1Fam,2Story,no,8,5,1999,2000,2,1,Gd,2,3,660,106,0,yes,2856
304400,FV,73,2651,1382,Reg,FR2,Todon,Norm,Twnhs,2Story,no,7,5,2000,2000,2,1,Gd,0,2,490,50,0,no,2055
508300,RL,73,9590,1146,IR1,Corner,Todon,Norm,1Fam,SLvl,no,7,5,2003,2003,2,1,Gd,1,2,438,22,0,no,2014
648100,RL,73,8688,1616,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2005,2005,2,1,Gd,0,3,834,59,0,yes,3232
494200,RL,73,9735,1394,Reg,Inside,Todon,Norm,1Fam,SLvl,no,5,5,2006,2007,2,1,Gd,0,2,400,0,0,yes,1778
401000,RL,73,8499,1412,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2006,2007,2,1,Gd,1,2,432,36,0,no,2028
575200,RL,73,8990,1498,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,2,675,33,0,no,2996
648200,RL,73,8760,1962,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2006,2006,2,1,Gd,0,3,868,90,0,no,3353
575300,RL,73,8899,1340,IR1,Inside,Hephis,Norm,1Fam,1Story,yes,7,5,2007,2007,2,1,Gd,0,2,396,30,0,yes,2680
526500,RL,73,8993,1302,IR1,Inside,Hephis,Norm,1Fam,1Story,yes,7,5,2007,2007,2,1,Gd,0,2,436,22,0,yes,2604
621300,RL,73,8925,1466,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2007,2007,2,1,Gd,0,3,610,18,0,yes,2932
517500,RL,74,11988,1660,IR1,Inside,Enstol,Norm,1Fam,2Story,yes,6,7,1934,1995,1,1,TA,1,1,240,0,0,yes,2375
219600,RL,74,10206,944,Reg,Corner,Tistin,Norm,1Fam,1Story,no,3,3,1952,1952,1,1,Fa,0,2,528,0,0,yes,944
278700,RL,74,8892,910,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,7,1953,1996,1,1,Gd,0,2,414,0,0,yes,1015
386300,RL,74,8532,1297,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,6,1954,1990,1,1,TA,1,2,498,0,0,yes,2594
231500,RL,74,5868,936,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1956,2000,1,1,TA,0,1,308,0,0,yes,1872
308800,RL,74,13101,1728,IR1,Inside,Kence,Norm,Duplex,1Story,no,5,5,1965,1965,2,2,TA,0,2,576,0,0,no,3456
270000,RL,74,9101,1110,IR1,Corner,Kence,Norm,1Fam,SFoyer,no,5,6,1978,1978,1,1,Gd,1,2,602,30,0,no,2207
251400,RL,74,7844,1400,Reg,Inside,Tistin,Norm,1Fam,2Story,no,6,7,1978,1978,1,1,TA,1,2,440,0,0,yes,2072
273300,RL,74,8740,860,IR1,Inside,Tistin,Norm,1Fam,SFoyer,no,5,6,1982,1982,1,1,TA,0,2,528,0,0,yes,1700
306200,RL,74,10784,1472,IR1,FR2,Hephis,Norm,1Fam,SLvl,no,7,5,1991,1992,2,1,Gd,1,2,402,0,0,no,1856
318600,RL,74,10141,1718,IR1,Corner,Hephis,Norm,1Fam,2Story,no,7,5,1998,1998,2,1,TA,1,2,427,94,0,no,2550
428200,RL,74,7861,1509,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2002,2003,2,1,Gd,1,2,393,75,0,yes,2292
449100,RM,74,4435,848,Reg,Inside,Enstol,Norm,TwnhsE,1Story,no,6,5,2003,2004,1,1,Gd,0,2,420,0,0,no,1696
484700,RL,74,9056,1414,IR1,Inside,Hephis,Norm,1Fam,2Story,no,8,5,2004,2004,2,1,Gd,1,2,403,35,0,yes,2121
749400,RL,74,8834,2224,Reg,Inside,Buver,Norm,1Fam,2Story,no,9,5,2004,2005,2,1,Ex,1,3,738,0,0,yes,3686
761400,RL,74,10927,1904,Reg,Inside,Buver,Norm,1Fam,2Story,yes,8,5,2005,2005,2,1,Ex,1,2,736,60,0,yes,2962
420200,RL,74,8536,1125,Reg,Corner,Tistin,Norm,1Fam,1Story,no,5,5,2006,2007,1,1,TA,0,2,430,64,0,yes,2250
582800,RL,74,8556,1240,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,3,826,93,0,yes,2480
667000,RL,74,9612,1468,Reg,Inside,Todon,Feedr,1Fam,1Story,no,8,5,2008,2009,2,1,Gd,1,3,898,150,0,yes,2936
628700,RM,75,13500,2775,Reg,Inside,Tistin,Artery,1Fam,2.5Unf,yes,10,9,1893,2000,3,1,Gd,1,2,880,502,0,yes,4012
528800,RL,75,45600,2358,IR2,Inside,Todon,Norm,1Fam,1.5Fin,no,6,8,1908,1997,3,1,TA,1,2,360,40,0,yes,3265
470200,RL,75,11435,1517,IR1,Corner,Enstol,Norm,1Fam,2Story,no,8,7,1929,1950,1,1,Gd,2,2,400,0,0,yes,2309
423300,RL,75,13125,1740,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,6,1940,1984,1,1,TA,2,1,240,0,0,no,2540
435800,RL,75,12508,1750,IR1,Inside,Kence,Norm,1Fam,1.5Fin,yes,6,7,1940,1985,2,1,TA,0,1,423,0,1300,no,2733
344800,RM,75,12358,1382,IR1,Inside,Tistin,Feedr,1Fam,1.5Fin,yes,5,6,1941,1950,1,1,TA,0,2,660,0,0,yes,1574
399300,RL,75,12000,1564,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,7,1941,1950,1,1,Fa,1,1,234,0,0,yes,2268
312800,RM,75,13710,1558,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,5,5,1950,1950,1,1,TA,0,1,282,0,0,yes,2468
329900,RL,75,14559,1363,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1951,2000,1,1,TA,2,1,288,42,2000,no,2371
249900,RL,75,9525,1855,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,4,1954,1972,2,1,TA,0,1,325,0,0,no,2849
199300,RL,75,10215,948,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1954,1954,1,1,TA,0,1,248,0,0,yes,1812
206400,RL,75,9000,1128,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1954,1954,1,1,TA,0,1,286,0,0,yes,2064
281900,RL,75,11310,1375,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1954,1954,1,1,TA,1,2,451,30,0,yes,2742
311800,RL,75,8926,960,IR1,Corner,Tistin,Norm,1Fam,1Story,yes,4,3,1956,1956,1,1,TA,0,1,288,0,0,yes,1632
224300,RL,75,10382,1095,Reg,Inside,Kence,Norm,2fmCon,SLvl,no,6,5,1958,1958,1,1,TA,0,1,264,0,0,no,1683
264800,RL,75,9750,1442,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1958,1958,1,1,TA,0,1,301,0,500,yes,2884
270600,RL,75,9464,1080,Reg,Corner,Kence,Norm,1Fam,1Story,no,6,7,1958,1958,1,1,TA,0,1,288,0,0,yes,2160
362300,RL,75,7388,1327,Reg,Corner,Kence,Norm,1Fam,1Story,yes,5,6,1959,2002,1,1,Gd,0,2,624,0,0,yes,2390
366400,RL,75,10920,1253,IR1,Corner,Kence,Norm,1Fam,1Story,yes,6,5,1960,1960,1,1,TA,1,1,352,213,0,yes,2506
237800,RL,75,7875,1144,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1961,1961,1,1,TA,0,2,456,0,0,no,2288
290400,RL,75,7500,1040,Reg,Corner,Tistin,Feedr,1Fam,1Story,yes,5,5,1963,1963,1,1,TA,0,1,308,0,0,yes,2080
288400,RL,75,11235,1382,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1963,1979,1,1,TA,1,2,459,82,0,yes,2433
335900,RL,75,9937,1486,Reg,Corner,Tistin,Norm,1Fam,1Story,no,5,7,1964,1999,1,1,TA,0,2,480,0,0,yes,2972
275400,RL,75,8250,1092,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,7,1964,1964,1,1,TA,0,2,504,0,0,yes,2184
244200,RL,75,11625,1039,Reg,Inside,Tistin,Norm,2fmCon,1Story,no,5,4,1965,1965,1,1,TA,0,2,504,0,0,no,2078
228500,RL,75,9825,1664,Reg,Inside,Tistin,Norm,Duplex,1Story,no,5,5,1965,1965,2,2,TA,0,0,0,0,0,yes,1664
289800,RL,75,9937,1256,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1965,1965,1,1,TA,0,1,276,68,0,yes,2512
195800,RL,75,9750,980,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,5,1967,1967,2,1,TA,0,1,384,0,0,no,1960
432600,RL,75,21453,988,IR1,CulDSac,Todon,Norm,1Fam,SLvl,no,6,5,1969,1969,1,1,TA,2,2,540,130,0,yes,1926
543700,RL,75,13860,2704,Reg,Inside,Kence,Norm,1Fam,SLvl,no,8,7,1972,1995,2,1,Ex,3,2,538,111,0,yes,4656
294300,RL,75,10650,894,Reg,Corner,Enstol,Norm,1Fam,1Story,no,5,6,1976,1976,1,1,TA,0,1,308,0,0,no,1788
266600,RL,75,10125,1734,Reg,Inside,Kence,Norm,Duplex,1.5Fin,no,5,5,1977,1977,2,2,Gd,0,2,539,0,0,no,1734
269200,RL,75,10125,1279,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1977,1977,2,1,TA,2,2,473,83,0,no,2475
243300,RL,75,7950,1426,IR1,Corner,Tistin,Norm,1Fam,2Story,no,6,6,1977,1977,1,1,TA,0,2,440,0,0,no,2116
210100,RL,75,10762,1217,Reg,Corner,Kence,Norm,TwnhsE,2Story,no,6,6,1980,1980,1,1,TA,1,1,288,28,0,no,1843
409500,RL,75,6820,1502,IR1,Corner,Buver,Norm,TwnhsE,1Story,no,8,5,1985,1985,1,1,Gd,0,2,528,54,0,yes,2990
344400,RL,75,9317,1775,Reg,Inside,Kence,Norm,1Fam,2Story,no,7,5,1993,1993,2,1,Gd,1,2,425,72,0,no,2515
467200,RL,75,9525,1099,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,6,1995,2006,1,1,Gd,0,1,352,0,0,yes,2198
